"tag","class","text_preview","is_valid","type"
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","products-list__item",""
"div","ph-item",""
"div","row",""
"div","ph-picture",""
"div","ph-row",""
"div","ph-col-6 big",""
"div","ph-col-2 big",""
"div","ph-col-4",""
"div","ph-col-6",""
"div","ph-col-12",""
"div","modal-dialog modal-lg modal-dialog-centered",""
"div","modal-content",""
"div","quickview",""
"div","",""
"div","block-features__icon",""
"div","block-features__divider",""
"div","block-features__icon",""
"div","block-features__divider",""
"div","block-features__icon",""
"div","bg-section img-pattern",""
"img","mb-2",""
"h5","footer-contacts__title","HF TECNOLOGIA"
"div","footer-contacts__text",""
"li","footer-links__item","Corporativo"
"a","footer-links__link","Corporativo"
"ul","footer-links__list","Accesorios
                                Componentes de PC
                                Conecti"
"li","footer-links__item","Accesorios"
"a","footer-links__link","Accesorios"
"li","footer-links__item","Componentes de PC"
"a","footer-links__link","Componentes de PC"
"li","footer-links__item","Conectividad"
"a","footer-links__link","Conectividad"
"li","footer-links__item","Notebooks"
"a","footer-links__link","Notebooks"
"li","footer-links__item","Otros"
"a","footer-links__link","Otros"
"li","footer-links__item","Pc Armadas"
"a","footer-links__link","Pc Armadas"
"li","footer-links__item","Perifericos"
"a","footer-links__link","Perifericos"
"li","footer-links__item","Tablets"
"a","footer-links__link","Tablets"
"div","footer-newsletter__text footer-newsletter__text--social",""
"div","social-links footer-newsletter__social-links social-links--shape--circle",""
"ul","social-links__list",""
"li","social-links__item",""
"a","social-links__link social-links__link--type--facebook",""
"li","social-links__item",""
"a","social-links__link social-links__link--type--instagram",""
"li","social-links__item",""
"a","social-links__link social-links__link--type--google",""
"li","social-links__item",""
"a","social-links__link social-links__link--type--instagram",""
"div","mt-3 text-center",""
"div","p-2",""
"a","",""
"img","img-responsive",""
"img","",""
"div","site-footer__payments",""
"img","",""
"div","totop",""
"div","totop__body",""
"div","totop__start",""
"div","totop__container container",""
"div","totop__end",""
"button","totop__button",""
"div","modal-dialog modal-dialog-centered modal-xl",""
"div","modal-content",""
"span","","Almacenamiento Cooler Cpu Coolers Discos Rígidos HDD Discos Sólidos SSD Fuentes Gabinetes Mantenimie"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Componentes de PC"
"span","","Adaptador Red Cables Routers;"
"span","","Conectividad"
"span","","Conectividad"
"span","","Conectividad"
"span","","Auriculares Discos externos Joysticks Micrófonos Monitores Mouses Pad Parlantes Teclados WebCam;"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"span","","Perifericos"
"div","dropcart dropcart--style--offcanvas",""
"div","dropcart__backdrop",""
"div","dropcart__body",""
"div","dropcart__products-list",""
"div","dropcart__product",""
"div","ph-item mb-0",""
"div","ph-col-2",""
"div","ph-avatar",""
"div","",""
"div","ph-row",""
"div","ph-col-12",""
"div","ph-col-12",""
"div","ph-col-2",""
"div","dropcart__product",""
"div","ph-item mb-0",""
"div","ph-col-2",""
"div","ph-avatar",""
"div","",""
"div","ph-row",""
"div","ph-col-12",""
"div","ph-col-12",""
"div","ph-col-2",""
"div","dropcart__product",""
"div","ph-item mb-0",""
"div","ph-col-2",""
"div","ph-avatar",""
"div","",""
"div","ph-row",""
"div","ph-col-12",""
"div","ph-col-12",""
"div","ph-col-2",""
"div","modal-dialog modal-dialog-centered",""
"div","modal-content",""
"div","quickview",""
"div","row",""
"div","col-md-12",""
"div","",""
"div","modal-dialog modal-dialog-centered",""
"div","modal-content",""
"div","quickview",""
"div","row",""
"div","col-md-12",""
"div","",""
"div","modal-dialog modal-dialog-centered",""
"div","modal-content",""
"div","quickview",""
"div","modal-dialog modal-dialog-centered",""
"div","modal-content",""
"div","quickview",""
"div","row",""
"div","col-md-12",""
"div","",""
"div","wa__btn_popup wow bounceInUp",""
"div","wa__btn_popup_icon",""
"div","wa__popup_avatar",""
"img","",""
"div","wa__member_name","VENTAS"
"div","wa__popup_avatar",""
"img","",""
"div","wa__member_name","CORPORATIVO HF"
"div","wa__popup_avatar",""
"img","",""
"div","notyf",""
"div","notyf-announcer",""
"div","notyf",""
"div","notyf-announcer",""
"div","notyf",""
"div","notyf-announcer",""
"link","js-favicon",""
"link","js-favicon",""
"div","js-overlay site-overlay",""
"div","js-swiper-adbar-prev swiper-button-absolute swiper-button-prev svg-icon-text",""
"path","",""
"div","js-swiper-adbar-next swiper-button-absolute swiper-button-next svg-icon-text ml-2",""
"path","",""
"div","adbar-img-container adbar-with-messages",""
"img","js-adbar-img-desktop adbar-img d-none d-md-block mb-neg-1 lazyloading",""
"div","col-auto col-utility d-md-none",""
"span","utilities-container d-inline-block",""
"a","js-modal-open utilities-item btn btn-utility pl-0",""
"path","",""
"div","col-auto d-inline-block d-md-none",""
"span","utilities-container",""
"a","btn btn-utility",""
"path","",""
"div","col text-center col-md-6 order-md-1 text-md-center",""
"div","logo-img-container",""
"a","",""
"img","logo-img transition-soft logo-img-big",""
"div","col-auto col-md-3 col-utility order-md-0",""
"span","d-none d-md-block",""
"div","form-group m-0",""
"span","d-inline-block d-md-none",""
"span","utilities-container d-inline-block",""
"path","",""
"div","col-auto pr-0",""
"path","",""
"a","","Iniciá sesión"
"a","account_utilities_classes","O podés registrarte"
"div","col-auto col-utility order-2","0"
"span","utilities-container d-inline-block","0"
"div","cart-summary","0"
"a","js-modal-open js-fullscreen-modal-open btn btn-utility position-relative pr-0","0"
"path","",""
"span","js-cart-widget-amount badge","0"
"path","",""
"div","col-auto pr-0 notification-img",""
"img","js-cart-notification-item-img img-absolute-centered-vertically",""
"div","mb-1 mr-4","()"
"span","js-cart-notification-item-name",""
"span","js-cart-notification-item-variant-container","()"
"span","js-cart-notification-item-variant",""
"div","mb-1","x"
"span","js-cart-notification-item-quantity",""
"span","","x"
"span","js-cart-notification-item-price",""
"path","",""
"ul","list-subitems","MALLAS / CORREAS"
"ul","list-subitems","BLUETOOTH
        
            
        
        
            CABLE"
"ul","list-subitems","FUENTES
        
            
        
        
            COOLER CPU
        
            
       "
"ul","list-subitems","RETRO
        
            
        
        
            PS5
        
                    
        "
"ul","list-subitems","JOYSTICK
        
            
        
        
            AURICULARES
        
            
     "
"ul","list-subitems","JOYSTICK"
"ul","list-subitems","CUIDADO PERSONAL
        
            
        
        
            FREIDORAS 
        
           "
"ul","list-subitems","JOYSTICK
        
            
        
        
            AURICULARES
        
            
     "
"ul","list-subitems","AA
        
            
        
        
            AAA"
"ul","list-subitems","SMARTWATCH"
"ul","list-subitems","ROBOT ASPIRADORAS 
        
            
        
        
            CERRADURAS SMART
        
   "
"ul","list-subitems","PS5
        
            
        
        
            PS4
        
            
        
        
"
"ul","list-subitems","SWITCH"
"ul","list-subitems","LLAVEROS FUNKO
        
            
        
        
            FUNKO POP 10CM"
"ul","list-subitems","MINI PCS"
"ul","list-subitems","VOLANTES
        
            
        
        
            PALANCAS DE CAMBIO"
"img","lazyload navigation-banner",""
"path","",""
"ul","list-subitems","MALLAS / CORREAS"
"ul","list-subitems","BLUETOOTH
		
				
			CABLE"
"ul","list-subitems","FUENTES
		
				
			COOLER CPU
		
				
			GABINETES
		
				
			WATER COOLER
		
				
			CPU"
"ul","list-subitems","RETRO
		
				
						
							PS5
									
						
											
						
																		
			
			JOYSTI"
"ul","list-subitems","JOYSTICK
		
				
			AURICULARES
		
				
			CONSOLAS"
"ul","list-subitems","JOYSTICK"
"ul","list-subitems","CUIDADO PERSONAL
		
				
			FREIDORAS 
		
				
			CAFETERAS EXPRESSO
		
				
			FABRICA DE HIELO"
"ul","list-subitems","JOYSTICK
		
				
			AURICULARES
		
				
			MOUSE
		
				
			KIT GAMER
		
				
			TECLADOS
		
				
		"
"ul","list-subitems","AA
		
				
			AAA"
"ul","list-subitems","SMARTWATCH"
"ul","list-subitems","ROBOT ASPIRADORAS 
		
				
			CERRADURAS SMART
		
				
			CONTROLES COPIADORES.
		
				
			TV BOX
		"
"ul","list-subitems","PS5
		
				
			PS4
		
				
			XBOX
		
				
			PC
		
				
			BASE DE CARGA"
"ul","list-subitems","SWITCH"
"ul","list-subitems","LLAVEROS FUNKO
		
				
			FUNKO POP 10CM"
"ul","list-subitems","MINI PCS"
"ul","list-subitems","VOLANTES
		
				
			PALANCAS DE CAMBIO"
"img","lazyload navigation-banner",""
"path","",""
"div","col-auto","Entendido"
"div","js-modal modal modal-bottom modal-bottom-sheet h-auto overflow-none modal-body-scrollable-auto modal--md transition-slide modal-centered-md m-0 p-0 modal-full-width modal-md-width-400px transition-soft","¡Descuento exclusivo!"
"div","row no-gutters align-items-center","¡Descuento exclusivo!"
"div","col px-3","¡Descuento exclusivo!"
"div","col-auto",""
"path","",""
"div","modal-body",""
"div","js-cross-selling-modal-body",""
"div","modal-footer text-right d-md-block",""
"div","js-modal-overlay modal-overlay",""
"path","",""
"div","modal-body p-0 h-100",""
"path","",""
"div","form-group m-0",""
"div","js-modal-overlay modal-overlay",""
"path","",""
"path","",""
"div","modal-header","Productos"
"div","row no-gutters","Productos"
"div","col","Productos"
"div","row no-gutters align-items-center","Productos"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","Productos"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","ACCESORIOS CELULARES"
"div","row no-gutters","ACCESORIOS CELULARES"
"div","col","ACCESORIOS CELULARES"
"div","row no-gutters align-items-center","ACCESORIOS CELULARES"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","ACCESORIOS CELULARES"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","ACCESORIOS SMARTWATCH"
"div","row no-gutters","ACCESORIOS SMARTWATCH"
"div","col","ACCESORIOS SMARTWATCH"
"div","row no-gutters align-items-center","ACCESORIOS SMARTWATCH"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","ACCESORIOS SMARTWATCH"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","AURICULARES."
"div","row no-gutters","AURICULARES."
"div","col","AURICULARES."
"div","row no-gutters align-items-center","AURICULARES."
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","AURICULARES."
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","COMPONENTES PC"
"div","row no-gutters","COMPONENTES PC"
"div","col","COMPONENTES PC"
"div","row no-gutters align-items-center","COMPONENTES PC"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","COMPONENTES PC"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","CONSOLAS"
"div","row no-gutters","CONSOLAS"
"div","col","CONSOLAS"
"div","row no-gutters align-items-center","CONSOLAS"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","CONSOLAS"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","PS5"
"div","row no-gutters","PS5"
"div","col","PS5"
"div","row no-gutters align-items-center","PS5"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","PS5"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","XBOX"
"div","row no-gutters","XBOX"
"div","col","XBOX"
"div","row no-gutters align-items-center","XBOX"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","XBOX"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","HOGAR"
"div","row no-gutters","HOGAR"
"div","col","HOGAR"
"div","row no-gutters align-items-center","HOGAR"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","HOGAR"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","PERIFERICOS"
"div","row no-gutters","PERIFERICOS"
"div","col","PERIFERICOS"
"div","row no-gutters align-items-center","PERIFERICOS"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","PERIFERICOS"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","PILAS"
"div","row no-gutters","PILAS"
"div","col","PILAS"
"div","row no-gutters align-items-center","PILAS"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","PILAS"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","SMARTWATCH"
"div","row no-gutters","SMARTWATCH"
"div","col","SMARTWATCH"
"div","row no-gutters align-items-center","SMARTWATCH"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","SMARTWATCH"
"div","col-auto",""
"path","",""
"path","",""
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","JOYSTICK / GAMEPAD"
"div","row no-gutters","JOYSTICK / GAMEPAD"
"div","col","JOYSTICK / GAMEPAD"
"div","row no-gutters align-items-center","JOYSTICK / GAMEPAD"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","JOYSTICK / GAMEPAD"
"div","col-auto",""
"path","",""
"path","",""
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","COLECCIONABLES"
"div","row no-gutters","COLECCIONABLES"
"div","col","COLECCIONABLES"
"div","row no-gutters align-items-center","COLECCIONABLES"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","COLECCIONABLES"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","COMPUTADORAS / PC"
"div","row no-gutters","COMPUTADORAS / PC"
"div","col","COMPUTADORAS / PC"
"div","row no-gutters align-items-center","COMPUTADORAS / PC"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","COMPUTADORAS / PC"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","VOLANTES Y ACCESORIOS"
"div","row no-gutters","VOLANTES Y ACCESORIOS"
"div","col","VOLANTES Y ACCESORIOS"
"div","row no-gutters align-items-center","VOLANTES Y ACCESORIOS"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","VOLANTES Y ACCESORIOS"
"div","col-auto",""
"path","",""
"path","",""
"div","modal-header","MUEBLES / ORGANIZADORES / SIMULADORES"
"div","row no-gutters","MUEBLES / ORGANIZADORES / SIMULADORES"
"div","col","MUEBLES / ORGANIZADORES / SIMULADORES"
"div","row no-gutters align-items-center","MUEBLES / ORGANIZADORES / SIMULADORES"
"div","col-auto",""
"span","modal-back",""
"path","",""
"div","col pl-2","MUEBLES / ORGANIZADORES / SIMULADORES"
"div","col-auto",""
"path","",""
"div","col-auto pr-0",""
"path","",""
"a","ml-1","Crear cuenta"
"div","js-modal-overlay modal-overlay",""
"div","col-auto",""
"path","",""
"div","js-ajax-cart-list card",""
"a","btn-link font-small ml-1","ver otros acá"
"h5","js-visible-on-cart-filled row mb-3 font-big font-weight-normal","Subtotal
      
       (sin envío)
      :
    
    $0,00"
"span","col-7","Subtotal
      
       (sin envío)
      :"
"span","js-ajax-cart-total js-cart-subtotal col text-right","$0,00"
"span","js-promo-discount","Descuento"
"span","js-promo-in","en"
"span","js-promo-all","todos los productos"
"span","js-promo-units-or-more","o más"
"div","","¡No te preocupes! Podés elegir otro."
"div","js-shipping-calculator-with-zipcode w-100 transition-up position-absolute","Entregas para el CP:
						
					
				
				
					Cambiar CP"
"div","row","Entregas para el CP:
						
					
				
				
					Cambiar CP"
"span","col","Entregas para el CP:"
"span","font-small align-bottom","Entregas para el CP:"
"span","","Entregas para el CP:"
"strong","js-shipping-calculator-current-zip",""
"div","col-auto col-btn","Cambiar CP"
"a","js-shipping-calculator-change-zipcode btn btn-link font-small float-right","Cambiar CP"
"path","",""
"div","col p-0",""
"div","form-control-container",""
"span","loading ml-1",""
"path","",""
"a","btn-link font-small ml-1 mt-2 mb-2 d-inline-block","No sé mi código postal"
"div","js-ship-calculator-error js-ship-calculator-external-error alert alert-danger","El calculo falló por un problema con el medio de envío. Por favor intentá de nuevo en unos segundos."
"div","js-shipping-calculator-spinner pt-3 pb-4",""
"div","row no-gutters mx-0 mb-4",""
"div","col",""
"div","placeholder-line placeholder-color placeholder-shine position-relative mb-3 col-10 col-md-8",""
"div","placeholder-line placeholder-color placeholder-shine position-relative col-6 col-md-3",""
"div","col-auto",""
"div","placeholder-line placeholder-shipping-price placeholder-color placeholder-shine position-relative",""
"div","row no-gutters mx-0",""
"div","col",""
"div","placeholder-line placeholder-color placeholder-shine position-relative mb-3 col-10 col-md-8",""
"div","placeholder-line placeholder-color placeholder-shine position-relative col-6 col-md-3",""
"div","col-auto",""
"div","placeholder-line placeholder-shipping-price placeholder-color placeholder-shine position-relative",""
"div","js-shipping-calculator-response transition-soft radio-buttons-group",""
"div","js-cart-total-container js-visible-on-cart-filled","Total:
        $0,00
        

          

				
	
			
	
					O
				$0,00
		con
		Transferencia / dep"
"h2","row font-huge mb-3","Total:
        $0,00
        

          

				
	
			
	
					O
				$0,00
		con
		Transferencia / dep"
"span","col-auto","Total:"
"span","js-cart-total col text-right","$0,00"
"span","col-12","O
				$0,00
		con
		Transferencia / depósito bancario / Efectivo"
"div","js-payment-discount-price-cart-container payment-discount-price-cart-container font-small mt-1 text-right","O
				$0,00
		con
		Transferencia / depósito bancario / Efectivo"
"span","","O"
"span","js-payment-discount-price-cart payment-discount-price-cart","$0,00"
"span","","con"
"span","","Transferencia / depósito bancario / Efectivo"
"div","js-ajax-cart-submit mb-3",""
"div","text-center w-100 mb-md-2 pb-3","Ver más productos"
"div","js-modal-overlay modal-overlay",""
"div","col-auto",""
"path","",""
"div","col-12 col-md mb-3 mb-md-0","()
                                                
                                            
   "
"div","js-cart-notification-item row no-gutters","()
                                                
                                            
   "
"div","col-auto pr-0 notification-img",""
"img","js-cart-notification-item-img img-absolute-centered-vertically",""
"div","col text-left py-2 pl-2","()
                                                
                                            
   "
"div","mb-2 mr-4","()"
"span","js-cart-notification-item-name",""
"span","js-cart-notification-item-variant-container","()"
"span","font-small","()"
"span","js-cart-notification-item-variant",""
"div","mb-1","x"
"span","js-cart-notification-item-quantity",""
"span","","x"
"span","js-cart-notification-item-price",""
"div","mb-3","Total 
                        (
                            0 
                        
           "
"div","row text-primary h6 font-body mb-3","Total 
                        (
                            0 
                        
           "
"span","col-auto text-left","Total 
                        (
                            0 
                        
           "
"span","js-cart-widget-amount","0"
"span","js-cart-counts-plural","productos):"
"span","js-cart-counts-singular","producto):"
"strong","js-cart-total col text-right","$0,00"
"div","js-related-products-notification-container",""
"div","js-modal-overlay modal-overlay",""
"span","separator",">"
"span","crumb active","AURICULARES."
"h1","","AURICULARES."
"path","",""
"div","d-md-none text-right font-small mb-1","42 productos"
"path","",""
"div","col-auto",""
"path","",""
"div","modal-body","Precio: Menor a Mayor
					
				
			
										
				
					
						
							
							
						
					
					"
"div","js-sort-by-list radio-button-container","Precio: Menor a Mayor
					
				
			
										
				
					
						
							
							
						
					
					"
"a","js-apply-sort radio-button radio-button-item","Precio: Menor a Mayor"
"div","radio-button-content","Precio: Menor a Mayor"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","Precio: Menor a Mayor"
"a","js-apply-sort radio-button radio-button-item","Precio: Mayor a Menor"
"div","radio-button-content","Precio: Mayor a Menor"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","Precio: Mayor a Menor"
"a","js-apply-sort radio-button radio-button-item","A - Z"
"div","radio-button-content","A - Z"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","A - Z"
"a","js-apply-sort radio-button radio-button-item","Z - A"
"div","radio-button-content","Z - A"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","Z - A"
"a","js-apply-sort radio-button radio-button-item","Más Nuevo al más Viejo"
"div","radio-button-content","Más Nuevo al más Viejo"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","Más Nuevo al más Viejo"
"a","js-apply-sort radio-button radio-button-item","Más Viejo al más Nuevo"
"div","radio-button-content","Más Viejo al más Nuevo"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","Más Viejo al más Nuevo"
"a","js-apply-sort radio-button radio-button-item selected","Más Vendidos"
"div","radio-button-content","Más Vendidos"
"span","radio-button-icons-container",""
"div","radio-button-icons",""
"div","radio-button-icon unchecked",""
"div","radio-button-icon checked",""
"span","radio-button-label","Más Vendidos"
"span","h5 mr-2","Ordenando productos"
"span","",""
"path","",""
"div","js-modal-overlay modal-overlay",""
"path","",""
"div","col-auto",""
"path","",""
"div","col-auto my-1",""
"path","",""
"path","",""
"li","mb-2 pb-md-1","BLUETOOTH"
"a","btn-link font-small no-underline","BLUETOOTH"
"li","mb-2 pb-md-1","CABLE"
"a","btn-link font-small no-underline","CABLE"
"div","visible-when-content-ready","Marca
                                                                            
                 "
"div","h6 font-big mb-0","Marca"
"div","col my-1 pr-3 d-flex align-items-center","Marca"
"div","col-auto my-1",""
"path","",""
"path","",""
"span","checkbox","Arvance (26)"
"span","checkbox-icon",""
"span","checkbox-text","Arvance (26)"
"span","ml-1","(26)"
"span","checkbox","Haxly (2)"
"span","checkbox-icon",""
"span","checkbox-text","Haxly (2)"
"span","ml-1","(2)"
"span","checkbox","Hot Sale (1)"
"span","checkbox-icon",""
"span","checkbox-text","Hot Sale (1)"
"span","ml-1","(1)"
"span","checkbox","Redragon (10)"
"span","checkbox-icon",""
"span","checkbox-text","Redragon (10)"
"span","ml-1","(10)"
"span","checkbox mb-0","Sony (3)"
"span","checkbox-icon",""
"span","checkbox-text","Sony (3)"
"span","ml-1","(3)"
"div","h5 font-big font-md-small mt-1 mb-3 text-uppercase","Precio"
"div","form-group","Desde
				
				
				  
			
			
				Hasta
				
				
				
			
			Aplicar"
"label","form-label","Desde"
"label","form-label","Hasta"
"path","",""
"div","js-modal-overlay modal-overlay",""
"div","col-auto my-1",""
"path","",""
"path","",""
"li","mb-2 pb-md-1","BLUETOOTH"
